location,report_date,location_type,country,value,province,county,city
Brazil-Alagoas,2016-03-12,province,Brazil,330,Alagoas,None,None
Brazil-Alagoas,2016-03-19,province,Brazil,346,Alagoas,None,None
Brazil-Alagoas,2016-03-26,province,Brazil,348,Alagoas,None,None
Brazil-Alagoas,2016-04-02,province,Brazil,1832,Alagoas,None,None
Brazil-Alagoas,2016-04-09,province,Brazil,365,Alagoas,None,None
Brazil-Alagoas,2016-04-16,province,Brazil,377,Alagoas,None,None
Brazil-Alagoas,2016-04-23,province,Brazil,2288,Alagoas,None,None
Brazil-Alagoas,2016-04-30,province,Brazil,2593,Alagoas,None,None
Brazil-Alagoas,2016-05-07,province,Brazil,2842,Alagoas,None,None
Brazil-Alagoas,2016-05-14,province,Brazil,2851,Alagoas,None,None
Brazil-Alagoas,2016-05-21,province,Brazil,3214,Alagoas,None,None
Brazil-Alagoas,2016-05-28,province,Brazil,3986,Alagoas,None,None
Brazil-Alagoas,2016-06-04,province,Brazil,412,Alagoas,None,None
Brazil-Alagoas,2016-06-11,province,Brazil,416,Alagoas,None,None
Brazil-Alagoas,2016-06-18,province,Brazil,428,Alagoas,None,None
Brazil-Alagoas,2016-06-25,province,Brazil,433,Alagoas,None,None
Brazil-Alagoas,2016-07-02,province,Brazil,438,Alagoas,None,None
Brazil-Amapa,2016-04-02,province,Brazil,83,Amapa,None,None
Brazil-Amapa,2016-04-09,province,Brazil,9,Amapa,None,None
Brazil-Amapa,2016-04-16,province,Brazil,13,Amapa,None,None
Brazil-Amapa,2016-04-23,province,Brazil,140,Amapa,None,None
Brazil-Amapa,2016-04-30,province,Brazil,138,Amapa,None,None
Brazil-Amapa,2016-05-07,province,Brazil,137,Amapa,None,None
Brazil-Amapa,2016-05-14,province,Brazil,139,Amapa,None,None
Brazil-Amapa,2016-05-21,province,Brazil,181,Amapa,None,None
Brazil-Amapa,2016-05-28,province,Brazil,209,Amapa,None,None
Brazil-Amapa,2016-06-04,province,Brazil,19,Amapa,None,None
Brazil-Amapa,2016-06-11,province,Brazil,19,Amapa,None,None
Brazil-Amapa,2016-06-18,province,Brazil,19,Amapa,None,None
Brazil-Amapa,2016-06-25,province,Brazil,19,Amapa,None,None
Brazil-Amapa,2016-07-02,province,Brazil,19,Amapa,None,None
Brazil-Amazonas,2016-02-27,province,Brazil,8,Amazonas,None,None
Brazil-Amazonas,2016-03-05,province,Brazil,10,Amazonas,None,None
Brazil-Amazonas,2016-03-12,province,Brazil,13,Amazonas,None,None
Brazil-Amazonas,2016-03-19,province,Brazil,13,Amazonas,None,None
Brazil-Amazonas,2016-03-26,province,Brazil,15,Amazonas,None,None
Brazil-Amazonas,2016-04-02,province,Brazil,1537,Amazonas,None,None
Brazil-Amazonas,2016-04-09,province,Brazil,17,Amazonas,None,None
Brazil-Amazonas,2016-04-16,province,Brazil,18,Amazonas,None,None
Brazil-Amazonas,2016-04-23,province,Brazil,2193,Amazonas,None,None
Brazil-Amazonas,2016-04-30,province,Brazil,2195,Amazonas,None,None
Brazil-Amazonas,2016-05-07,province,Brazil,2195,Amazonas,None,None
Brazil-Amazonas,2016-05-14,province,Brazil,2196,Amazonas,None,None
Brazil-Amazonas,2016-05-21,province,Brazil,2198,Amazonas,None,None
Brazil-Amazonas,2016-05-28,province,Brazil,2202,Amazonas,None,None
Brazil-Amazonas,2016-06-04,province,Brazil,26,Amazonas,None,None
Brazil-Amazonas,2016-06-11,province,Brazil,30,Amazonas,None,None
Brazil-Amazonas,2016-06-18,province,Brazil,35,Amazonas,None,None
Brazil-Amazonas,2016-06-25,province,Brazil,36,Amazonas,None,None
Brazil-Amazonas,2016-07-02,province,Brazil,36,Amazonas,None,None
Brazil-Bahia,2016-02-13,province,Brazil,788,Bahia,None,None
Brazil-Bahia,2016-02-20,province,Brazil,948,Bahia,None,None
Brazil-Bahia,2016-02-27,province,Brazil,1009,Bahia,None,None
Brazil-Bahia,2016-03-05,province,Brazil,1069,Bahia,None,None
Brazil-Bahia,2016-03-12,province,Brazil,1172,Bahia,None,None
Brazil-Bahia,2016-03-19,province,Brazil,1195,Bahia,None,None
Brazil-Bahia,2016-03-26,province,Brazil,1209,Bahia,None,None
Brazil-Bahia,2016-04-02,province,Brazil,26299,Bahia,None,None
Brazil-Bahia,2016-04-09,province,Brazil,1264,Bahia,None,None
Brazil-Bahia,2016-04-16,province,Brazil,1295,Bahia,None,None
Brazil-Bahia,2016-04-23,province,Brazil,35813,Bahia,None,None
Brazil-Bahia,2016-04-30,province,Brazil,39158,Bahia,None,None
Brazil-Bahia,2016-05-07,province,Brazil,41725,Bahia,None,None
Brazil-Bahia,2016-05-14,province,Brazil,41783,Bahia,None,None
Brazil-Bahia,2016-05-21,province,Brazil,43631,Bahia,None,None
Brazil-Bahia,2016-05-28,province,Brazil,46796,Bahia,None,None
Brazil-Bahia,2016-06-04,province,Brazil,1392,Bahia,None,None
Brazil-Bahia,2016-06-11,province,Brazil,1410,Bahia,None,None
Brazil-Bahia,2016-06-18,province,Brazil,1431,Bahia,None,None
Brazil-Bahia,2016-06-25,province,Brazil,1437,Bahia,None,None
Brazil-Bahia,2016-07-02,province,Brazil,1457,Bahia,None,None
Brazil-Ceara,2016-02-13,province,Brazil,314,Ceara,None,None
Brazil-Ceara,2016-02-20,province,Brazil,449,Ceara,None,None
Brazil-Ceara,2016-02-27,province,Brazil,471,Ceara,None,None
Brazil-Ceara,2016-03-05,province,Brazil,489,Ceara,None,None
Brazil-Ceara,2016-03-12,province,Brazil,531,Ceara,None,None
Brazil-Ceara,2016-03-19,province,Brazil,569,Ceara,None,None
Brazil-Ceara,2016-03-26,province,Brazil,583,Ceara,None,None
Brazil-Ceara,2016-04-02,province,Brazil,752,Ceara,None,None
Brazil-Ceara,2016-04-09,province,Brazil,614,Ceara,None,None
Brazil-Ceara,2016-04-16,province,Brazil,615,Ceara,None,None
Brazil-Ceara,2016-04-23,province,Brazil,1296,Ceara,None,None
Brazil-Ceara,2016-04-30,province,Brazil,1465,Ceara,None,None
Brazil-Ceara,2016-05-07,province,Brazil,1507,Ceara,None,None
Brazil-Ceara,2016-05-14,province,Brazil,1540,Ceara,None,None
Brazil-Ceara,2016-05-21,province,Brazil,1900,Ceara,None,None
Brazil-Ceara,2016-05-28,province,Brazil,2814,Ceara,None,None
Brazil-Ceara,2016-06-04,province,Brazil,687,Ceara,None,None
Brazil-Ceara,2016-06-11,province,Brazil,694,Ceara,None,None
Brazil-Ceara,2016-06-18,province,Brazil,701,Ceara,None,None
Brazil-Ceara,2016-06-25,province,Brazil,710,Ceara,None,None
Brazil-Ceara,2016-07-02,province,Brazil,715,Ceara,None,None
Brazil-Distrito_Federal,2016-02-13,province,Brazil,23,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-02-20,province,Brazil,25,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-02-27,province,Brazil,27,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-03-05,province,Brazil,33,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-03-12,province,Brazil,40,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-03-19,province,Brazil,40,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-03-26,province,Brazil,40,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-04-02,province,Brazil,273,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-04-09,province,Brazil,40,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-04-16,province,Brazil,40,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-04-23,province,Brazil,316,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-04-30,province,Brazil,335,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-05-07,province,Brazil,347,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-05-14,province,Brazil,349,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-05-21,province,Brazil,413,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-05-28,province,Brazil,416,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-06-04,province,Brazil,48,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-06-11,province,Brazil,48,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-06-18,province,Brazil,49,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-06-25,province,Brazil,49,Distrito Federal,None,None
Brazil-Distrito_Federal,2016-07-02,province,Brazil,50,Distrito Federal,None,None
Brazil-Espirito_Santo,2016-02-13,province,Brazil,67,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-02-20,province,Brazil,96,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-02-27,province,Brazil,103,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-03-05,province,Brazil,114,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-03-12,province,Brazil,122,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-03-19,province,Brazil,135,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-03-26,province,Brazil,137,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-04-02,province,Brazil,1525,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-04-09,province,Brazil,157,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-04-16,province,Brazil,167,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-04-23,province,Brazil,1958,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-04-30,province,Brazil,2072,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-05-07,province,Brazil,2090,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-05-14,province,Brazil,2103,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-05-21,province,Brazil,2265,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-05-28,province,Brazil,2344,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-06-04,province,Brazil,194,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-06-11,province,Brazil,199,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-06-18,province,Brazil,203,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-06-25,province,Brazil,206,Espirito Santo,None,None
Brazil-Espirito_Santo,2016-07-02,province,Brazil,207,Espirito Santo,None,None
Brazil-Goias,2016-02-13,province,Brazil,87,Goias,None,None
Brazil-Goias,2016-02-20,province,Brazil,116,Goias,None,None
Brazil-Goias,2016-02-27,province,Brazil,128,Goias,None,None
Brazil-Goias,2016-03-05,province,Brazil,135,Goias,None,None
Brazil-Goias,2016-03-12,province,Brazil,152,Goias,None,None
Brazil-Goias,2016-03-19,province,Brazil,155,Goias,None,None
Brazil-Goias,2016-03-26,province,Brazil,156,Goias,None,None
Brazil-Goias,2016-04-02,province,Brazil,1079,Goias,None,None
Brazil-Goias,2016-04-09,province,Brazil,159,Goias,None,None
Brazil-Goias,2016-04-16,province,Brazil,165,Goias,None,None
Brazil-Goias,2016-04-23,province,Brazil,2074,Goias,None,None
Brazil-Goias,2016-04-30,province,Brazil,2452,Goias,None,None
Brazil-Goias,2016-05-07,province,Brazil,2776,Goias,None,None
Brazil-Goias,2016-05-14,province,Brazil,2785,Goias,None,None
Brazil-Goias,2016-05-21,province,Brazil,3398,Goias,None,None
Brazil-Goias,2016-05-28,province,Brazil,4138,Goias,None,None
Brazil-Goias,2016-06-04,province,Brazil,188,Goias,None,None
Brazil-Goias,2016-06-11,province,Brazil,189,Goias,None,None
Brazil-Goias,2016-06-18,province,Brazil,189,Goias,None,None
Brazil-Goias,2016-06-25,province,Brazil,191,Goias,None,None
Brazil-Goias,2016-07-02,province,Brazil,195,Goias,None,None
Brazil-Maranhao,2016-02-13,province,Brazil,176,Maranhao,None,None
Brazil-Maranhao,2016-02-20,province,Brazil,256,Maranhao,None,None
Brazil-Maranhao,2016-02-27,province,Brazil,280,Maranhao,None,None
Brazil-Maranhao,2016-03-05,province,Brazil,292,Maranhao,None,None
Brazil-Maranhao,2016-03-12,province,Brazil,325,Maranhao,None,None
Brazil-Maranhao,2016-03-19,province,Brazil,341,Maranhao,None,None
Brazil-Maranhao,2016-03-26,province,Brazil,344,Maranhao,None,None
Brazil-Maranhao,2016-04-02,province,Brazil,1550,Maranhao,None,None
Brazil-Maranhao,2016-04-09,province,Brazil,363,Maranhao,None,None
Brazil-Maranhao,2016-04-16,province,Brazil,367,Maranhao,None,None
Brazil-Maranhao,2016-04-23,province,Brazil,2251,Maranhao,None,None
Brazil-Maranhao,2016-04-30,province,Brazil,2350,Maranhao,None,None
Brazil-Maranhao,2016-05-07,province,Brazil,2393,Maranhao,None,None
Brazil-Maranhao,2016-05-14,province,Brazil,2403,Maranhao,None,None
Brazil-Maranhao,2016-05-21,province,Brazil,2686,Maranhao,None,None
Brazil-Maranhao,2016-05-28,province,Brazil,2743,Maranhao,None,None
Brazil-Maranhao,2016-06-04,province,Brazil,419,Maranhao,None,None
Brazil-Maranhao,2016-06-11,province,Brazil,422,Maranhao,None,None
Brazil-Maranhao,2016-06-18,province,Brazil,422,Maranhao,None,None
Brazil-Maranhao,2016-06-25,province,Brazil,432,Maranhao,None,None
Brazil-Maranhao,2016-07-02,province,Brazil,446,Maranhao,None,None
Brazil-Mato_Grosso,2016-02-13,province,Brazil,171,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-02-20,province,Brazil,204,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-02-27,province,Brazil,209,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-03-05,province,Brazil,213,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-03-12,province,Brazil,213,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-03-19,province,Brazil,235,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-03-26,province,Brazil,240,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-04-02,province,Brazil,16299,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-04-09,province,Brazil,252,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-04-16,province,Brazil,252,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-04-23,province,Brazil,17648,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-04-30,province,Brazil,18491,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-05-07,province,Brazil,18482,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-05-14,province,Brazil,18497,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-05-21,province,Brazil,18498,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-05-28,province,Brazil,19946,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-06-04,province,Brazil,285,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-06-11,province,Brazil,285,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-06-18,province,Brazil,292,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-06-25,province,Brazil,303,Mato Grosso,None,None
Brazil-Mato_Grosso,2016-07-02,province,Brazil,303,Mato Grosso,None,None
Brazil-Mato_Grosso_do_Sul,2016-02-13,province,Brazil,12,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-02-20,province,Brazil,19,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-02-27,province,Brazil,21,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-03-05,province,Brazil,25,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-03-12,province,Brazil,28,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-03-19,province,Brazil,29,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-03-26,province,Brazil,29,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-04-02,province,Brazil,326,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-04-09,province,Brazil,30,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-04-16,province,Brazil,30,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-04-23,province,Brazil,557,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-04-30,province,Brazil,594,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-05-07,province,Brazil,651,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-05-14,province,Brazil,651,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-05-21,province,Brazil,726,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-05-28,province,Brazil,728,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-06-04,province,Brazil,30,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-06-11,province,Brazil,30,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-06-18,province,Brazil,32,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-06-25,province,Brazil,35,Mato Grosso do Sul,None,None
Brazil-Mato_Grosso_do_Sul,2016-07-02,province,Brazil,38,Mato Grosso do Sul,None,None
Brazil-Minas_Gerais,2016-02-13,province,Brazil,65,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-02-20,province,Brazil,107,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-02-27,province,Brazil,110,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-03-05,province,Brazil,120,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-03-12,province,Brazil,123,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-03-19,province,Brazil,127,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-03-26,province,Brazil,129,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-04-02,province,Brazil,6822,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-04-09,province,Brazil,133,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-04-16,province,Brazil,150,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-04-23,province,Brazil,9831,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-04-30,province,Brazil,10717,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-05-07,province,Brazil,11403,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-05-14,province,Brazil,11406,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-05-21,province,Brazil,11846,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-05-28,province,Brazil,12625,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-06-04,province,Brazil,179,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-06-11,province,Brazil,182,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-06-18,province,Brazil,182,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-06-25,province,Brazil,183,Minas Gerais,None,None
Brazil-Minas_Gerais,2016-07-02,province,Brazil,188,Minas Gerais,None,None
Brazil-Para,2016-02-13,province,Brazil,12,Para,None,None
Brazil-Para,2016-02-20,province,Brazil,22,Para,None,None
Brazil-Para,2016-02-27,province,Brazil,30,Para,None,None
Brazil-Para,2016-03-05,province,Brazil,33,Para,None,None
Brazil-Para,2016-03-12,province,Brazil,37,Para,None,None
Brazil-Para,2016-03-19,province,Brazil,39,Para,None,None
Brazil-Para,2016-03-26,province,Brazil,39,Para,None,None
Brazil-Para,2016-04-02,province,Brazil,814,Para,None,None
Brazil-Para,2016-04-09,province,Brazil,43,Para,None,None
Brazil-Para,2016-04-16,province,Brazil,43,Para,None,None
Brazil-Para,2016-04-23,province,Brazil,1128,Para,None,None
Brazil-Para,2016-04-30,province,Brazil,1300,Para,None,None
Brazil-Para,2016-05-07,province,Brazil,1415,Para,None,None
Brazil-Para,2016-05-14,province,Brazil,1415,Para,None,None
Brazil-Para,2016-05-21,province,Brazil,1638,Para,None,None
Brazil-Para,2016-05-28,province,Brazil,2087,Para,None,None
Brazil-Para,2016-06-04,province,Brazil,58,Para,None,None
Brazil-Para,2016-06-11,province,Brazil,74,Para,None,None
Brazil-Para,2016-06-18,province,Brazil,78,Para,None,None
Brazil-Para,2016-06-25,province,Brazil,78,Para,None,None
Brazil-Para,2016-07-02,province,Brazil,82,Para,None,None
Brazil-Paraiba,2016-02-13,province,Brazil,807,Paraiba,None,None
Brazil-Paraiba,2016-02-20,province,Brazil,960,Paraiba,None,None
Brazil-Paraiba,2016-02-27,province,Brazil,987,Paraiba,None,None
Brazil-Paraiba,2016-03-05,province,Brazil,1004,Paraiba,None,None
Brazil-Paraiba,2016-03-12,province,Brazil,1027,Paraiba,None,None
Brazil-Paraiba,2016-03-19,province,Brazil,1033,Paraiba,None,None
Brazil-Paraiba,2016-03-26,province,Brazil,1040,Paraiba,None,None
Brazil-Paraiba,2016-04-02,province,Brazil,2112,Paraiba,None,None
Brazil-Paraiba,2016-04-09,province,Brazil,1057,Paraiba,None,None
Brazil-Paraiba,2016-04-16,province,Brazil,1062,Paraiba,None,None
Brazil-Paraiba,2016-04-23,province,Brazil,2812,Paraiba,None,None
Brazil-Paraiba,2016-04-30,province,Brazil,3346,Paraiba,None,None
Brazil-Paraiba,2016-05-07,province,Brazil,3507,Paraiba,None,None
Brazil-Paraiba,2016-05-14,province,Brazil,3543,Paraiba,None,None
Brazil-Paraiba,2016-05-21,province,Brazil,3741,Paraiba,None,None
Brazil-Paraiba,2016-05-28,province,Brazil,3959,Paraiba,None,None
