location,date,zika_confirmed,density_per_km,location_type,country,latitude,longitude,mosquito_dist,max_temp,mean_temp,min_temp,dew_point,precipitation,wind,gdp
Colombia-Magdalena-Guamal,2016-01-09,1,59.43313217163086,city,Colombia,9.144527,-74.22629400000002,11.172397627458,87.965,80.77000000000001,73.00999999999999,70.83500000000001,0.01625,5.87,280.0
Colombia-Magdalena-Nueva_Granada,2016-01-09,1,26.39268493652344,city,Colombia,9.805783,-74.392253,13.174212286178003,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Pedraza,2016-01-09,0,32.60636520385742,city,Colombia,10.188402900000002,-74.916397,11.103615645456813,89.0,83.0,77.0,75.0,0.0,7.0,280.0
Colombia-Magdalena-Pijino_Del_Carmen,2016-01-30,1,35.26781845092773,city,Colombia,9.3302391,-74.4532954,12.04701474233762,82.2,74.6,66.8,64.8,0.05,6.6,280.0
Colombia-Magdalena-Pivijay,2016-01-09,1,30.55436897277832,city,Colombia,10.461181,-74.614654,9.984998429522001,93.0,84.0,76.0,76.0,0.0,9.0,280.0
Colombia-Magdalena-Plato,2016-01-09,1,52.14081192016602,city,Colombia,9.791337,-74.79752490000001,13.263860695138,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Puebloviejo,2016-01-09,1,183.2269592285156,city,Colombia,10.992353,-74.284038,8.660822753218,91.0,84.0,76.0,74.0,0.0,5.0,280.0
Colombia-Magdalena-Remolino,2016-01-09,0,12.025056838989258,city,Colombia,10.701732000000002,-74.7163829,9.245502799647996,93.0,84.0,76.0,76.0,0.0,9.0,280.0
Colombia-Magdalena-Sabanas_De_San_Angel,2016-01-09,1,16.773857116699222,city,Colombia,10.029769900000002,-74.21531,11.891015033892014,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Salamina,2016-01-23,1,42.82763671875,city,Colombia,5.402354,-75.486468,6.298560762631999,74.0,66.0,58.0,53.0,0.0,6.0,280.0
Colombia-Magdalena-San_Sebastian_De_Buenavista,2016-01-30,1,50.25044250488281,city,Colombia,9.240301,-74.35119300000001,11.606220901202002,79.465,71.77000000000001,64.00999999999999,60.335,0.01625,6.37,280.0
Colombia-Magdalena-San_Zenon,2016-01-09,1,69.98115539550781,city,Colombia,9.245741,-74.4991189,11.631963438162003,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Santa_Ana,2016-01-09,1,42.17991638183594,city,Colombia,9.322961,-74.570544,12.010140975041997,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Santa_Barbara_De_Pinto,2016-01-09,1,42.18940734863281,city,Colombia,9.43234,-74.70492999999998,12.5866341512,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Sitionuevo,2016-01-09,1,219.3673248291016,city,Colombia,10.77525,-74.71955,9.065675125,93.0,84.0,76.0,76.0,0.0,9.0,280.0
Colombia-Magdalena-Tenerife,2016-01-09,1,35.3187255859375,city,Colombia,9.898413,-74.858425,12.619209637138002,84.93,77.54,70.02,67.67,0.0325,6.74,280.0
Colombia-Magdalena-Zapayan,2016-01-09,1,794.1865234375,city,Colombia,2.4448142999999996,-76.6147395,22.976337336968992,88.97666666666667,81.84666666666666,74.00666666666666,71.89,0.010833333333333334,5.58,280.0
Colombia-Magdalena-Zona_Bananera,2016-01-09,1,163.98342895507812,city,Colombia,10.792244699999998,-74.1709702,9.027181949356185,91.0,84.0,76.0,74.0,0.0,5.0,280.0
Colombia-Meta-Acacias,2016-01-09,1,82.53010559082031,city,Colombia,3.9916629999999995,-73.76612899999998,10.374090751138004,89.0,81.0,72.0,70.0,0.0,1.0,280.0
Colombia-Meta-Barranca_De_Upia,2016-02-20,1,22.98474884033203,city,Colombia,4.5675880000000015,-72.966577,8.127120515487999,92.0,84.0,75.0,68.0,0.03,1.0,280.0
Colombia-Meta-Cabuyaro,2016-01-16,1,4.747581958770752,city,Colombia,4.284528,-72.79231290000001,9.065681805568003,90.0,81.0,72.0,69.0,0.0,2.0,280.0
Colombia-Meta-Castilla_La_Nueva,2016-01-30,1,28.88602066040039,city,Colombia,3.8278339999999997,-73.690164,11.255655583112006,94.0,83.0,72.0,65.0,0.0,2.0,280.0
Colombia-Meta-Cubarral,2016-01-30,1,9.168292999267578,city,Colombia,3.766667,-73.833333,11.612320237778002,94.0,83.0,72.0,65.0,0.0,2.0,280.0
Colombia-Meta-Cumaral,2016-01-16,1,32.539134979248054,city,Colombia,4.271262,-73.48805200000002,9.117530905288003,90.0,81.0,72.0,69.0,0.0,2.0,280.0
Colombia-Meta-El_Calvario,2016-01-09,0,6.505044937133789,city,Colombia,4.352332,-73.71296600000001,8.811669036448004,89.0,81.0,72.0,70.0,0.0,1.0,280.0
Colombia-Meta-El_Castillo,2016-02-06,1,7658.9990234375,city,Colombia,6.190501900000001,-75.57279140000001,5.120840655807218,30.0,24.0,19.0,14.0,0.0,10.0,280.0
Colombia-Meta-El_Dorado,2016-02-20,1,6132.349609375,city,Colombia,4.7014128,-74.14449690000001,7.794967576007682,72.0,61.0,50.0,49.0,0.31,6.0,280.0
Colombia-Meta-Fuente_De_Oro,2016-01-23,1,27.542747497558594,city,Colombia,3.4625019999999997,-73.619979,13.608148160008003,92.0,81.0,71.0,66.0,0.0,1.0,280.0
Colombia-Meta-Granada,2016-01-16,1,248.09783935546875,city,Colombia,3.544831,-73.705281,13.031406017122004,90.0,81.0,72.0,69.0,0.0,2.0,280.0
Colombia-Meta-Guamal,2016-01-09,1,59.43313217163086,city,Colombia,9.144527,-74.22629400000002,11.172397627458,80.66499999999999,74.32,67.63,63.82,0.34155,5.725,280.0
Colombia-Meta-La_Macarena,2016-02-20,1,6.444652557373048,city,Colombia,2.181718,-73.78645,26.072174503048004,71.33,67.64,63.26,58.64,0.6831,9.45,280.0
Colombia-Meta-Lejanias,2016-03-19,1,8.06638240814209,city,Colombia,3.5260860000000003,-74.024393,13.160337238792001,31.0,27.0,22.0,22.0,1.76,1.0,280.0
Colombia-Meta-Mapiripan,2016-02-13,1,2.402165174484253,city,Colombia,2.892506,-72.13317500000002,18.344805800072002,32.0,27.5,22.5,21.0,1.385,2.0,280.0
Colombia-Meta-Mesetas,2016-02-13,1,4.267838478088379,city,Colombia,3.381995,-74.043801,14.198345460050003,33.0,28.0,23.0,20.0,1.01,3.0,280.0
Colombia-Meta-Puerto_Concordia,2016-04-16,1,25.63327789306641,city,Colombia,2.6236449,-72.75623399999998,21.03010932459202,53.33333333333333,46.33333333333333,39.33333333333333,35.0,0.6733333333333333,2.6666666666666665,280.0
Colombia-Meta-Puerto_Gaitan,2016-01-09,1,1.194054126739502,city,Colombia,4.312977,-72.083573,8.956864665058003,73.66666666666666,64.66666666666666,55.666666666666664,50.0,0.33666666666666667,2.3333333333333335,280.0
Colombia-Meta-Puerto_Lleras,2016-01-30,1,4.235280990600587,city,Colombia,3.272414,-73.36954200000001,15.043344494792004,94.0,83.0,72.0,65.0,0.0,2.0,280.0
Colombia-Meta-Puerto_Lopez,2016-02-13,1,5.9399776458740225,city,Colombia,4.091354,-72.95591800000001,9.890194026632003,33.0,28.0,23.0,20.0,1.01,3.0,280.0
Colombia-Meta-Puerto_Rico,2016-02-06,1,10.08099365234375,city,Colombia,1.909918,-75.157235,29.561197173448,75.89,72.12,67.58,63.12,0.7623,9.85,280.0
Colombia-Meta-Restrepo,2016-01-09,1,137.49783325195312,city,Colombia,3.8217199999999996,-76.52046999999999,11.290633116800006,88.0,78.0,68.0,67.0,0.01,5.0,280.0
Colombia-Meta-San_Carlos_De_Guaroa,2016-02-06,1,23.26479339599609,city,Colombia,3.710353,-73.24192099999998,11.953918709218003,35.0,29.0,23.0,19.0,2.03,2.0,280.0
Colombia-Meta-San_Juan_De_Arama,2016-01-23,1,8.038856506347656,city,Colombia,3.34645,-73.88941,14.467176205000003,92.0,81.0,71.0,66.0,0.0,1.0,280.0
Colombia-Meta-San_Juanito,2016-05-14,1,10.399173736572266,city,Colombia,4.457915,-73.67618890000001,8.452738994450003,30.0,26.0,21.0,21.0,67.05,3.0,280.0
Colombia-Meta-San_Martin,2016-01-23,1,4.8640546798706055,city,Colombia,3.698492,-73.69730799999999,12.027484308128003,92.0,81.0,71.0,66.0,0.0,1.0,280.0
Colombia-Meta-Uribe,2016-04-02,1,3.193146228790283,city,Colombia,3.239241,-74.350661,15.308618692162003,34.0,28.0,23.0,22.0,120.14,7.0,280.0
Colombia-Meta-Villavicencio,2016-01-09,1,477.54888916015625,city,Colombia,4.1513822,-73.63769049999998,9.617994496953685,89.0,81.0,72.0,70.0,0.0,1.0,280.0
Colombia-Meta-Vistahermosa,2016-01-23,1,5.954460144042969,city,Colombia,3.127883,-73.752512,16.231303463377998,92.0,81.0,71.0,66.0,0.0,1.0,280.0
Colombia-Narino-Alban,2016-06-11,1,145.13699340820312,city,Colombia,4.876247999999999,-74.437772,7.468956155008003,19.0,13.0,8.0,9.0,0.0,9.0,280.0
Colombia-Narino-Aldana,2016-01-09,0,140.08370971679688,city,Colombia,0.8825440000000001,-77.700425,42.913907823871995,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Ancuya,2016-01-09,0,102.5641632080078,city,Colombia,1.26295,-77.515158,39.054976405,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Arboleda,2016-01-09,0,54.06748962402344,city,Colombia,1.3666798999999998,-77.41669999999998,37.42011640012804,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Barbacoas,2016-01-23,1,15.701128005981445,city,Colombia,1.67155,-78.14099,32.864277805,79.5,71.0,62.0,61.0,0.06,3.5,280.0
Colombia-Narino-Belen,2016-01-09,0,8364.98046875,city,Colombia,6.231928,-75.60116719999998,5.127670154367998,84.0,75.0,65.0,61.0,0.0,4.0,280.0
Colombia-Narino-Buesaco,2016-02-06,1,57.59471893310547,city,Colombia,1.3845120000000002,-77.155676,37.143404716288,26.0,20.0,14.0,14.0,0.25,7.0,280.0
Colombia-Narino-Chachagui,2016-01-09,0,109.78628540039062,city,Colombia,1.359869,-77.28284099999998,37.52614101432201,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Colon,2016-01-09,0,46.25395202636719,city,Colombia,1.190067,-76.97286299999998,40.229410588978006,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Consaca,2016-01-09,0,85.03880310058594,city,Colombia,1.207624,-77.46565799999998,39.944554970752,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Contadero,2016-01-09,0,169.7994842529297,city,Colombia,0.910907,-77.549911,42.944735625298,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Cordoba,2016-01-09,0,73.65008544921875,city,Colombia,8.049292999999999,-75.57405,8.820229279698001,86.26,82.48,79.57,71.74,0.0,8.0,280.0
Colombia-Narino-Cuaspud,2016-01-09,0,150.32928466796875,city,Colombia,0.8632620000000001,-77.72975500000001,42.894787561288,67.0,56.0,46.0,50.0,0.02,3.0,280.0
Colombia-Narino-Cumbal,2016-01-09,0,50.38226318359375,city,Colombia,0.904589,-77.791184,42.937590017842,67.0,56.0,46.0,50.0,0.02,3.0,280.0
Colombia-Narino-Cumbitara,2016-01-09,0,58.63288879394531,city,Colombia,1.6769599999999998,-77.3253,32.78679048320001,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-El_Charco,2016-03-12,1,18.71207427978516,city,Colombia,2.479311,-78.11021099999998,22.590948849442004,74.0,66.0,57.5,59.5,0.785,2.5,280.0
Colombia-Narino-El_Penol,2016-01-09,0,221.1788482666016,city,Colombia,6.2199662,-75.24353070000001,5.124993242284877,73.0,65.0,56.0,58.0,1.45,2.0,280.0
Colombia-Narino-El_Rosario,2016-06-04,1,19.657203674316406,city,Colombia,1.7430700000000001,-77.335095,31.8493546498,24.0,19.0,14.0,16.0,0.51,5.0,280.0
Colombia-Narino-El_Tablon_De_Gomez,2016-01-09,0,202.4744415283203,city,Colombia,1.427619,-77.097224,36.479740638322,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-El_Tambo,2016-01-09,0,20.992656707763672,city,Colombia,2.4526950000000003,-76.81132199999998,22.88787662605,72.66666666666667,63.0,53.666666666666664,57.0,0.08666666666666667,3.0,280.0
Colombia-Narino-Francisco_Pizarro,2016-02-13,1,37.36648559570313,city,Colombia,2.0129200000000003,-78.64453999999998,28.2042154528,70.33333333333333,59.0,48.333333333333336,53.0,0.05333333333333333,3.0,280.0
Colombia-Narino-Funes,2016-01-09,0,7.321470260620117,city,Colombia,1.001167,-77.448926,43.064253223777996,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Guachucal,2016-01-09,0,96.82362365722656,city,Colombia,0.960072,-77.731133,43.005796490368,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Guaitarilla,2016-05-28,1,64.69300842285156,city,Colombia,1.130349,-77.55099399999999,41.20754174360201,61.0,53.0,46.0,49.0,0.46,4.0,280.0
Colombia-Narino-Gualmatan,2016-01-09,0,207.0086669921875,city,Colombia,0.919645,-77.567138,42.95488135205,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Iles,2016-01-09,0,127.52542877197266,city,Colombia,0.968911,-77.521175,43.017799551842,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Imues,2016-01-09,0,81.20712280273438,city,Colombia,1.054949,-77.49643499999998,42.46290680520201,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Ipiales,2016-01-23,1,110.4156723022461,city,Colombia,0.825542,-77.639504,42.861684187528,67.0,55.0,43.0,48.0,0.03,4.0,280.0
Colombia-Narino-La_Cruz,2016-01-09,0,87.22188568115234,city,Colombia,1.600678,-76.97111899999999,33.890188559368,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-La_Florida,2016-01-09,0,65.13335418701172,city,Colombia,1.298637,-77.40441899999998,38.487666375538005,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-La_Llanada,2016-01-09,0,23.4620361328125,city,Colombia,1.472852,-77.57984990000001,35.79133698780801,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-La_Tola,2016-05-14,1,38.50951385498047,city,Colombia,2.399572,-78.189712,23.488988126368003,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-La_Union,2016-01-09,0,392.4222412109375,city,Colombia,4.5334899,-76.10361600000002,8.223203648804022,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Leiva,2016-01-09,0,183.6412048339844,city,Colombia,5.636499,-73.527058,5.689246634001998,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Linares,2016-01-09,0,59.22231674194336,city,Colombia,1.350933,-77.52387000000002,37.66552828097801,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Los_Andes,2016-01-09,0,6356.5986328125,city,Colombia,4.6014855,-74.06644570000002,8.036212403420503,70.0,59.0,48.0,51.0,0.02,6.0,280.0
Colombia-Narino-Magsi,2016-01-09,0,2924.9482421875,city,Colombia,4.570868,-74.297333,8.118123186848003,70.0,59.0,48.0,51.0,0.02,6.0,280.0
Colombia-Narino-Mallama,2016-01-09,0,13.784759521484375,city,Colombia,1.1408719999999999,-77.86456690000001,41.034148400768004,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Mosquera,2016-01-09,0,2368.97509765625,city,Colombia,4.706035,-74.23010099999998,7.784775142450003,70.0,59.0,48.0,51.0,0.02,6.0,280.0
Colombia-Narino-Narino,2016-02-06,1,118.5054931640625,city,Colombia,1.289151,-77.35794000000001,38.637966581602,26.0,20.0,14.0,14.0,0.25,7.0,280.0
Colombia-Narino-Olaya_Herrera,2016-01-09,0,37.552635192871094,city,Colombia,2.347,-78.36727990000001,24.094978000000008,47.0,37.5,28.5,31.5,0.135,5.0,280.0
Colombia-Narino-Ospina,2016-01-09,0,157.1731719970703,city,Colombia,1.0595,-77.56554,42.3864905,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Pasto,2016-02-13,1,518.4656982421875,city,Colombia,1.2058837,-77.285787,39.972735621851385,26.0,21.0,16.0,14.0,0.0,7.0,280.0
Colombia-Narino-Policarpa,2016-03-19,1,47.75633239746094,city,Colombia,1.628978,-77.46036590000001,33.478121088968,24.0,20.0,15.0,16.0,2.54,5.0,280.0
Colombia-Narino-Potosi,2016-01-09,0,46.10833358764648,city,Colombia,0.806982,-77.57265600000001,42.847484896648,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Providencia,2016-02-06,1,277.560302734375,city,Colombia,13.338761300000002,-81.3729372,4.444768350755377,29.0,27.0,25.0,23.0,2.03,5.0,280.0
Colombia-Narino-Puerres,2016-03-26,1,21.98954963684082,city,Colombia,0.8847229999999999,-77.505809,42.916162073458,15.0,11.0,8.0,10.0,8.9,5.0,280.0
Colombia-Narino-Pupiales,2016-01-09,0,167.7227325439453,city,Colombia,0.871676,-77.641002,42.902948097952,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Ricaurte,2016-01-09,0,144.20648193359375,city,Colombia,4.277309,-74.77230500000002,9.093809382962004,70.33333333333333,59.0,48.333333333333336,53.0,0.05333333333333333,3.0,280.0
Colombia-Narino-Roberto_Payan,2016-01-09,0,26.603042602539066,city,Colombia,1.718516,-78.25312,32.195488164512,72.66666666666667,63.0,53.666666666666664,57.0,0.08666666666666667,3.0,280.0
Colombia-Narino-Samaniego,2016-01-09,0,81.46290588378906,city,Colombia,1.332614,-77.58615499999998,37.952273865992005,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-San_Andres_De_Tumaco,2016-01-09,1,68.14804077148439,city,Colombia,1.787434,-78.791265,31.230077928712003,84.0,76.0,67.5,69.0,0.14,2.5,280.0
Colombia-Narino-San_Bernardo,2016-01-09,0,53.832984924316406,city,Colombia,9.7197222,-75.78277779999998,13.720611410345684,93.0,85.0,76.0,77.0,0.16,2.0,280.0
Colombia-Narino-San_Lorenzo,2016-03-19,1,192.2635803222656,city,Colombia,5.464719000000001,-75.69425100000002,6.114842577921993,21.0,18.0,16.0,14.0,0.0,8.0,280.0
Colombia-Narino-San_Pablo,2016-04-30,1,26.240144729614254,city,Colombia,7.477887,-73.92410799999998,8.541136809538,32.0,28.0,23.0,24.0,0.76,3.0,280.0
Colombia-Narino-San_Pedro_De_Cartago,2016-04-02,1,158.3873291015625,city,Colombia,1.552654,-77.12024,34.596781807431995,24.0,20.0,16.0,17.0,0.25,4.0,280.0
Colombia-Narino-Sandona,2016-02-13,1,281.6668701171875,city,Colombia,1.28326,-77.472045,38.7314872552,26.0,21.0,16.0,14.0,0.0,7.0,280.0
Colombia-Narino-Santa_Barbara,2016-01-09,1,156.28073120117188,city,Colombia,5.874249,-75.56642099999998,5.294937308001998,73.0,65.0,56.0,58.0,1.45,2.0,280.0
Colombia-Narino-Santacruz,2016-01-09,0,53.832984924316406,city,Colombia,9.785833,-75.859167,13.298236807778,93.0,85.0,76.0,77.0,0.16,2.0,280.0
Colombia-Narino-Sapuyes,2016-01-09,0,73.4800033569336,city,Colombia,1.0373969,-77.619427,42.75840181825922,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Taminango,2016-01-09,1,105.8515625,city,Colombia,1.57049,-77.280727,34.33327788020001,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Tangua,2016-01-09,0,41.7679443359375,city,Colombia,1.094597,-77.39424090000001,41.799956244818,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Narino-Tuquerres,2016-01-09,0,213.3651123046875,city,Colombia,1.085739,-77.618641,41.947524572242,68.0,55.0,43.0,49.0,0.02,3.0,280.0
Colombia-Narino-Yacuanquer,2016-02-06,1,107.78968811035156,city,Colombia,1.1156700000000002,-77.40005500000001,41.45015569780001,26.0,20.0,14.0,14.0,0.25,7.0,280.0
Colombia-Norte_Santander-Abrego,2016-01-09,1,30.55770874023437,city,Colombia,8.0837905,-73.222916,8.8211319757805,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-Arboledas,2016-01-09,1,18.579011917114254,city,Colombia,7.64323,-72.798862,9.167394465800001,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Bochalema,2016-01-09,1,45.61877059936523,city,Colombia,7.612039,-72.647352,9.221338115042,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Bucarasica,2016-01-09,1,15.897113800048828,city,Colombia,8.04081,-72.86803990000001,8.8207365122,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Cachira,2016-01-09,1,21.091773986816406,city,Colombia,7.7418650000000016,-73.04854399999998,9.022419756449999,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Cacota,2016-01-09,0,13.242433547973633,city,Colombia,7.268697,-72.642495,7.534270195618,82.0,74.0,66.0,68.0,0.04,4.0,280.0
Colombia-Norte_Santander-Chinacota,2016-01-09,1,114.68582916259766,city,Colombia,7.600192999999999,-72.60247,9.210904034497993,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Chitaga,2016-01-09,1,9.32477569580078,city,Colombia,7.1371129999999985,-72.66549499999998,6.990615109537993,82.0,74.0,66.0,68.0,0.04,4.0,280.0
Colombia-Norte_Santander-Convencion,2016-01-30,1,14.198381423950195,city,Colombia,8.470146000000002,-73.337007,9.156439482632003,72.8,66.6,60.4,63.8,0.9179999999999999,4.2,280.0
Colombia-Norte_Santander-Cucuta,2016-01-09,1,663.1236572265625,city,Colombia,7.889097099999999,-72.4966896,8.878415602456823,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Cucutilla,2016-02-06,1,20.69994354248047,city,Colombia,7.539402999999999,-72.77228000000001,8.870529152817994,32.0,28.0,23.0,20.0,0.0,8.0,280.0
Colombia-Norte_Santander-Durania,2016-01-09,1,18.338985443115234,city,Colombia,7.714685,-72.6562189,9.05848489845,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-El_Carmen,2016-01-30,1,8.269972801208496,city,Colombia,8.50874,-73.44879999999998,9.2227351752,72.8,66.6,60.4,63.8,0.9179999999999999,4.2,280.0
Colombia-Norte_Santander-El_Tarra,2016-01-09,1,13.913511276245115,city,Colombia,8.57451,-73.09339,9.3494410802,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-El_Zulia,2016-01-09,1,53.067665100097656,city,Colombia,7.937289,-72.604826,8.850115979042002,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Gramalote,2016-01-09,1,38.57083129882813,city,Colombia,7.887785999999998,-72.79679499999999,8.879315323592003,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Hacari,2016-01-09,1,25.79108810424805,city,Colombia,8.322156999999999,-73.14587399999998,8.957452585298,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-Herran,2016-02-27,1,36.65369415283203,city,Colombia,7.505511,-72.483087,8.687179262242,90.0,82.0,74.0,71.0,0.0,6.0,280.0
Colombia-Norte_Santander-La_Esperanza,2016-01-23,1,20.81134414672852,city,Colombia,7.639570999999999,-73.32753199999998,9.173521088082001,82.0,74.0,66.0,66.0,0.0,5.0,280.0
Colombia-Norte_Santander-La_Playa,2016-02-13,1,38.59788513183594,city,Colombia,8.214034999999999,-73.237889,8.867453562449999,69.52,63.24,56.96,60.12,0.9492,4.68,280.0
Colombia-Norte_Santander-Labateca,2016-01-09,1,19.411598205566406,city,Colombia,7.298617999999998,-72.49653599999999,7.667557179847988,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Los_Patios,2016-01-09,1,801.9010009765625,city,Colombia,7.8331990000000005,-72.50439200000001,8.922877387202,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Lourdes,2016-02-06,1,38.365631103515625,city,Colombia,7.944831,-72.83184399999999,8.846527797122,32.0,28.0,23.0,20.0,0.0,8.0,280.0
Colombia-Norte_Santander-Mutiscua,2016-02-27,1,22.567420959472656,city,Colombia,7.300196000000001,-72.746803,7.674685996832001,81.0,74.0,68.0,68.0,0.0,6.0,280.0
Colombia-Norte_Santander-Ocana,2016-01-09,1,217.16571044921875,city,Colombia,8.252049999999999,-73.3532199,8.893766405,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-Pamplona,2016-01-09,1,216.2958068847656,city,Colombia,7.3782299999999985,-72.65033690000001,8.039639465799992,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Pamplonita,2016-01-23,1,32.80477905273437,city,Colombia,7.4371589999999985,-72.63841900000001,8.33138386256199,91.0,83.0,74.0,68.0,0.0,6.0,280.0
Colombia-Norte_Santander-Puerto_Santander,2016-01-09,1,219.87786865234372,city,Colombia,8.361322999999999,-72.408389,9.001591100657999,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Ragonvalia,2016-01-09,1,83.70442962646484,city,Colombia,7.577842999999999,-72.47612099999998,9.084043825297991,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Salazar,2016-01-09,1,16.429031372070312,city,Colombia,7.772786,-72.80993699999998,8.984983763592002,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-San_Calixto,2016-01-09,1,34.964752197265625,city,Colombia,8.4015989,-73.2089979,9.05337961696242,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-San_Cayetano,2016-01-09,1,20.747108459472656,city,Colombia,5.301222,-74.06970199999998,6.629550426567998,70.0,59.0,48.0,51.0,0.02,6.0,280.0
Colombia-Norte_Santander-Santiago,2016-01-09,1,50.23549270629883,city,Colombia,1.147148,-77.00240500000001,40.930946107808005,75.0,67.0,59.0,61.0,0.12,3.0,280.0
Colombia-Norte_Santander-Sardinata,2016-01-09,1,16.805450439453125,city,Colombia,8.085092,-72.799937,8.821259216928,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Norte_Santander-Silos,2016-01-09,0,14.04356575012207,city,Colombia,7.204823999999999,-72.75699399999998,7.261721421951992,82.0,74.0,66.0,68.0,0.04,4.0,280.0
Colombia-Norte_Santander-Teorama,2016-01-09,1,35.22345733642578,city,Colombia,8.437521,-73.2869429,9.105044210882001,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-Tibu,2016-01-09,1,12.76861572265625,city,Colombia,8.642356,-72.73773299999998,9.498277021472,75.67,69.54,63.41,67.02,0.8907,3.78,280.0
Colombia-Norte_Santander-Toledo,2016-01-23,1,12.223987579345705,city,Colombia,7.307025,-72.48044399999998,7.70565170125,91.0,83.0,74.0,68.0,0.0,6.0,280.0
Colombia-Norte_Santander-Villa_Caro,2016-02-06,1,14.413105010986328,city,Colombia,7.9145460000000005,-72.973164,8.862313732232,32.0,28.0,23.0,20.0,0.0,8.0,280.0
Colombia-Norte_Santander-Villa_Del_Rosario,2016-01-09,1,1379.1610107421875,city,Colombia,7.8437879,-72.46968970000002,8.913495344372821,91.0,83.0,74.0,71.0,0.0,5.0,280.0
Colombia-Putumayo-Colon,2016-06-18,1,46.25395202636719,city,Colombia,1.190067,-76.97286299999998,40.229410588978006,25.0,19.0,14.0,12.0,0.25,8.0,280.0
